60,2023-06-07 13:15:00+00:00
timestep=60,x_sat,y_sat,z_sat,sat_in_sun,earth_sun,sat_pos,sun_sat_pos,lat,lon,height
99780.0,-6718498.1827574065,-955510.5220514813,338763.5227374263,True,[-3.32965407e+10 -1.35919432e+11 -5.89192105e+10],[-6718498.18275741  -955510.52205148   338763.52273743],[-3.33032592e+10 -1.35920388e+11 -5.89188717e+10],2.7466708800992254,37.07350214761012,416466.8100486992
99840.0,-6681382.212006854,-1238275.7012803606,-21667.851054584014,False,[-3.32948264e+10 -1.35919799e+11 -5.89193693e+10],[-6681382.21200685 -1238275.70128036   -21667.85105458],[-3.33015078e+10 -1.35921037e+11 -5.89193910e+10],-0.3122591971960589,39.22897330639544,417057.84890161414
99900.0,-6613677.992655414,-1515371.880807797,-381999.627367387,False,[-3.32931122e+10 -1.35920165e+11 -5.89195282e+10],[-6613677.99265541 -1515371.8808078   -381999.62736739],[-3.32997258e+10 -1.35921680e+11 -5.89199102e+10],-3.370044541069114,41.38538256815066,417744.7437190407
99960.0,-6515704.411287076,-1785532.5339083935,-740577.9714223219,False,[-3.32913979e+10 -1.35920531e+11 -5.89196870e+10],[-6515704.41128708 -1785532.53390839  -740577.97142232],[-3.32979136e+10 -1.35922317e+11 -5.89204276e+10],-6.421033708577424,43.556342428710174,418523.438246569
100020.0,-6387919.481492055,-2047523.8409155041,-1095758.1641955404,False,[-3.32896836e+10 -1.35920898e+11 -5.89198458e+10],[-6387919.48149205 -2047523.8409155  -1095758.16419554],[-3.32960715e+10 -1.35922945e+11 -5.89209416e+10],-9.45946665379947,45.75568349958689,419388.05171275843
100080.0,-6230918.01326412,-2300150.3820732255,-1445912.261505378,False,[-3.32879693e+10 -1.35921264e+11 -5.89200046e+10],[-6230918.01326412 -2300150.38207323 -1445912.26150538],[-3.32942003e+10 -1.35923564e+11 -5.89214505e+10],-12.479364219020855,47.99766494952571,420330.95270341984
100140.0,-6045428.628828489,-2542260.6252298695,-1789436.6458056797,False,[-3.32862551e+10 -1.35921630e+11 -5.89201634e+10],[-6045428.62882849 -2542260.62522987 -1789436.64580568],[-3.32923005e+10 -1.35924172e+11 -5.89219528e+10],-15.47441031700729,50.29718570879365,421342.8667858522
100200.0,-5832310.146482109,-2772752.1806339277,-2124759.430990233,False,[-3.32845408e+10 -1.35921996e+11 -5.89203222e+10],[-5832310.14648211 -2772752.18063393 -2124759.43099023],[-3.32903731e+10 -1.35924769e+11 -5.89224469e+10],-18.437823200454478,52.66999483335057,422413.01571948413
100260.0,-5592547.357956754,-2990576.7973369774,-2450347.682402871,False,[-3.32828265e+10 -1.35922363e+11 -5.89204810e+10],[-5592547.35795675 -2990576.79733698 -2450347.68240287],[-3.32884190e+10 -1.35925353e+11 -5.89229313e+10],-21.36221226429595,55.13289647963531,423529.2854535684
100320.0,-5327246.228387186,-3194745.0780360587,-2764714.4163251147,False,[-3.32811122e+10 -1.35922729e+11 -5.89206397e+10],[-5327246.22838719 -3194745.07803606 -2764714.41632511],[-3.32864394e+10 -1.35925923e+11 -5.89234044e+10],-24.239417058681507,57.70394027316337,424678.41955618875
100380.0,-5037628.550961033,-3384330.891789477,-3066425.3457587007,False,[-3.32793979e+10 -1.35923095e+11 -5.89207985e+10],[-5037628.55096103 -3384330.89178948 -3066425.3457587 ],[-3.32844355e+10 -1.35926479e+11 -5.89238649e+10],-27.060325803542643,60.40258075944448,425846.23425477964
100440.0,-4725026.090880766,-3558475.4666274656,-3354105.341963133,False,[-3.32776836e+10 -1.35923461e+11 -5.89209573e+10],[-4725026.09088077 -3558475.46662747 -3354105.34196313],[-3.32824086e+10 -1.35927020e+11 -5.89243114e+10],-29.814671998642634,63.249779190360215,427017.8509046579
100500.0,-4390874.255200722,-3716391.146776143,-3626444.584121663,False,[-3.32759693e+10 -1.35923827e+11 -5.89211160e+10],[-4390874.25520072 -3716391.14677614 -3626444.58412166],[-3.32803602e+10 -1.35927544e+11 -5.89247424e+10],-32.490810193225236,66.26800610982995,428177.94144274254
100560.0,-4036705.3265706077,-3857364.8018123074,-3882204.3724237825,False,[-3.32742550e+10 -1.35924193e+11 -5.89212747e+10],[-4036705.32657061 -3857364.80181231 -3882204.37242378],[-3.32782917e+10 -1.35928051e+11 -5.89251569e+10],-35.07547630059363,69.48108324279906,429310.9822294354
100620.0,-3664141.299786947,-3980760.877632077,-4120222.5828634608,False,[-3.32725407e+10 -1.35924559e+11 -5.89214335e+10],[-3664141.29978695 -3980760.87763208 -4120222.58286346],[-3.32762048e+10 -1.35928540e+11 -5.89255537e+10],-37.553544927827126,72.91377816291505,430401.51162852795
100680.0,-3274886.3604709036,-4086024.0815125126,-4339418.744965513,False,[-3.32708263e+10 -1.35924925e+11 -5.89215922e+10],[-3274886.3604709  -4086024.08151251 -4339418.74496551],[-3.32741012e+10 -1.35929011e+11 -5.89259316e+10],-39.90780708879035,76.59103753992238,431434.386716961
100740.0,-2870719.0451596873,-4172681.695771269,-4538798.7264604485,False,[-3.32691120e+10 -1.35925292e+11 -5.89217509e+10],[-2870719.04515969 -4172681.69577127 -4538798.72646045],[-3.32719827e+10 -1.35929464e+11 -5.89262897e+10],-42.118807249613056,80.53672158635582,432395.0346440842
100800.0,-2453484.1216453975,-4240345.516550055,-4717459.011586272,False,[-3.32673977e+10 -1.35925658e+11 -5.89219096e+10],[-2453484.1216454  -4240345.51655005 -4717459.01158627],[-3.32698512e+10 -1.35929898e+11 -5.89266271e+10],-44.16479884798707,84.7716987773113,433269.694363238
100860.0,-2025084.227659819,-4288713.416022075,-4874590.562106118,False,[-3.32656833e+10 -1.35926024e+11 -5.89220683e+10],[-2025084.22765982 -4288713.41602208 -4874590.56210612],[-3.32677084e+10 -1.35930312e+11 -5.89269429e+10],-46.021899801980474,89.31120205799134,434045.64472584176
100920.0,-1587471.3049990267,-4317570.527852716,-5009482.252307886,False,[-3.3263969e+10 -1.3592639e+11 -5.8922227e+10],[-1587471.30499903 -4317570.52785272 -5009482.25230789],[-3.32655565e+10 -1.35930707e+11 -5.89272365e+10],-47.66454725952825,94.1614711869478,434711.41524757614
100980.0,-1142637.865040496,-4326790.057020523,-5121523.871134966,False,[-3.32622546e+10 -1.35926756e+11 -5.89223857e+10],[-1142637.8650405  -4326790.05702052 -5121523.87113497],[-3.32633973e+10 -1.35931082e+11 -5.89275072e+10],-49.066350908517904,99.31594275631969,435256.97621732135
101040.0,-692608.1203645666,-4316333.716139484,-5210208.686205331,False,[-3.32605403e+10 -1.35927122e+11 -5.89225444e+10],[ -692608.12036457 -4316333.71613948 -5210208.68620533],[-3.32612329e+10 -1.35931438e+11 -5.89277546e+10],-50.20140813680453,104.75159599107221,435673.9052111636
101100.0,-239429.01596149546,-4286251.791234978,-5275135.565789513,False,[-3.32588259e+10 -1.35927488e+11 -5.89227030e+10],[ -239429.0159615  -4286251.79123498 -5275135.56578951],[-3.32590654e+10 -1.35931774e+11 -5.89279782e+10],-51.046055582666455,110.42643048852534,435955.5274885308
101160.0,214838.80766098422,-4236682.8405346405,-5316010.655864178,False,[-3.32571116e+10 -1.35927853e+11 -5.89228617e+10],[  214838.80766098 -4236682.84053464 -5316010.65586418],[-3.32568967e+10 -1.35932090e+11 -5.89281777e+10],-51.58089116629147,116.27923987220198,436097.0281767787
101220.0,668130.0881167953,-4167853.030288748,-5332648.610155489,False,[-3.32553972e+10 -1.35928219e+11 -5.89230203e+10],[  668130.0881168  -4167853.03028875 -5332648.61015549],[-3.32547291e+10 -1.35932387e+11 -5.89283530e+10],-51.79274539273995,122.23259639805742,436095.5345898947
101280.0,1118384.0210129868,-4080075.111970751,-5324973.371700192,False,[-3.32536828e+10 -1.35928585e+11 -5.89231790e+10],[ 1118384.02101299 -4080075.11197075 -5324973.37170019],[-3.32525645e+10 -1.35932665e+11 -5.89285040e+10],-51.676184874402985,128.19915227628584,435950.1674723913
101340.0,1563553.316173876,-3973747.045447505,-5293018.504897619,False,[-3.32519685e+10 -1.35928951e+11 -5.89233376e+10],[ 1563553.31617388 -3973747.04544751 -5293018.50489762],[-3.32504049e+10 -1.35932925e+11 -5.89286306e+10],-51.234171854898186,134.0902180507922,435662.06040766265
101400.0,2001613.2004715195,-3849350.2729686853,-5236927.077376714,False,[-3.32502541e+10 -1.35929317e+11 -5.89234963e+10],[ 2001613.20047152 -3849350.27296869 -5236927.07737671],[-3.32482525e+10 -1.35933166e+11 -5.89287332e+10],-50.47770042267231,139.82466278052647,435234.34708074114
101460.0,2430570.337727359,-3707447.6490488276,-5156951.091325636,False,[-3.32485397e+10 -1.35929683e+11 -5.89236549e+10],[ 2430570.33772736 -3707447.64904883 -5156951.09132564],[-3.32461091e+10 -1.35933390e+11 -5.89288118e+10],-49.424509487858025,145.3360442032022,434672.11653708236
101520.0,2848471.635755869,-3548681.0316654094,-5053450.464277339,False,[-3.32468253e+10 -1.35930049e+11 -5.89238135e+10],[ 2848471.63575587 -3548681.03166541 -5053450.46427734],[-3.32439768e+10 -1.35933597e+11 -5.89288669e+10],-48.09720535175995,150.57660669896157,433982.33703145996
101580.0,3253412.9102103654,-3373768.540617336,-4926891.559774857,False,[-3.32451109e+10 -1.35930414e+11 -5.89239721e+10],[ 3253412.91021037 -3373768.54061734 -4926891.55977486],[-3.32418575e+10 -1.35933788e+11 -5.89288990e+10],-46.52121555055113,155.51793016662077,433173.74951399275
101640.0,3643547.3741369727,-3183501.4894870333,-4777845.268924986,False,[-3.32433965e+10 -1.35930780e+11 -5.89241307e+10],[ 3643547.37413697 -3183501.48948703 -4777845.26892499],[-3.32397530e+10 -1.35933964e+11 -5.89289085e+10],-44.72293347642759,160.14896293619233,432256.73225198605
101700.0,4017093.9212780786,-2978740.9984276947,-4606984.644632184,False,[-3.32416821e+10 -1.35931146e+11 -5.89242893e+10],[ 4017093.92127808 -2978740.99842769 -4606984.64463218],[-3.32376650e+10 -1.35934125e+11 -5.89288963e+10],-42.72826666057928,164.4725850510498,431243.13853466156
101760.0,4372345.170241905,-2760414.2959549013,-4415082.09131333,False,[-3.32399677e+10 -1.35931512e+11 -5.89244478e+10],[ 4372345.17024191 -2760414.2959549  -4415082.09131333],[-3.32355954e+10 -1.35934272e+11 -5.89288629e+10],-40.56165106084795,168.50176362400276,430146.1098493659
101820.0,4707675.235613811,-2529510.7191489665,-4203006.114211774,False,[-3.32382533e+10 -1.35931878e+11 -5.89246064e+10],[ 4707675.23561381 -2529510.71914897 -4203006.11421177],[-3.32335456e+10 -1.35934407e+11 -5.89288094e+10],-38.24548831576244,172.25602127385613,428979.86734707636
101880.0,5021547.191237652,-2287077.4230515426,-3971717.6339885476,False,[-3.32365389e+10 -1.35932243e+11 -5.89247650e+10],[ 5021547.19123765 -2287077.42305154 -3971717.63398855],[-3.32315173e+10 -1.35934530e+11 -5.89287367e+10],-35.79991267076506,175.7585716238706,427759.48482483526
101940.0,5312520.190050463,-2034214.8117090596,-3722265.874194827,True,[-3.32348245e+10 -1.35932609e+11 -5.89249235e+10],[ 5312520.19005046 -2034214.81170906 -3722265.87419483],[-3.32295120e+10 -1.35934643e+11 -5.89286458e+10],-33.24278575425578,179.03420349652598,426500.64683502796
102000.0,5579256.204376206,-1772071.7050918562,-3455783.8313750396,True,[-3.32331100e+10 -1.35932975e+11 -5.89250821e+10],[ 5579256.20437621 -1772071.70509186 -3455783.83137504],[-3.32275308e+10 -1.35934747e+11 -5.89285379e+10],-30.589831550324508,-177.89215881816676,425219.3958750126
102060.0,5820526.35028506,-1501840.2581466923,-3173483.3400507825,True,[-3.32313956e+10 -1.35933340e+11 -5.89252406e+10],[ 5820526.35028506 -1501840.25814669 -3173483.34005078],[-3.32255751e+10 -1.35934842e+11 -5.89284141e+10],-27.854845874739933,-174.9963539572558,423931.87290537293
102120.0,6035216.759824466,-1224750.6503068714,-2876649.7474894403,True,[-3.32296812e+10 -1.35933706e+11 -5.89253992e+10],[ 6035216.75982447 -1224750.65030687 -2876649.74748944],[-3.32236460e+10 -1.35934931e+11 -5.89282758e+10],-25.04993589398091,-172.25548194414245,422654.0556779452
102180.0,6222333.965470216,-942065.5660090455,-2566636.2160924533,True,[-3.32279667e+10 -1.35934072e+11 -5.89255577e+10],[ 6222333.96547022  -942065.56600905 -2566636.21609245],[-3.32217444e+10 -1.35935014e+11 -5.89281243e+10],-22.185762241667458,-169.64812468764052,421401.4995140463
102240.0,6381009.762259593,-655074.4889509125,-2244857.6742297555,True,[-3.32262523e+10 -1.35934437e+11 -5.89257162e+10],[ 6381009.76225959  -655074.48895091 -2244857.67422976],[-3.32198713e+10 -1.35935092e+11 -5.89279611e+10],-19.271768493918763,-167.15438311089417,420189.08524815
102300.0,6510505.514647177,-365087.835038536,-1912784.439487445,True,[-3.32245379e+10 -1.35934803e+11 -5.89258747e+10],[ 6510505.51464718  -365087.83503854 -1912784.43948744],[-3.32180273e+10 -1.35935168e+11 -5.89277875e+10],-16.316390862733794,-164.75579928577102,419030.779031966
102360.0,6610215.877303699,-73430.9510394837,-1571935.541355751,True,[-3.32228234e+10 -1.35935168e+11 -5.89260332e+10],[ 6610215.8773037    -73430.95103948 -1571935.54135575],[-3.32162132e+10 -1.35935242e+11 -5.89276051e+10],-13.327245998072621,-162.43521041743534,417939.4085709437
102420.0,6679671.901757335,218561.99208130199,-1223871.7734518386,True,[-3.32211089e+10 -1.35935534e+11 -5.89261917e+10],[ 6679671.90175734   218561.9920813  -1223871.77345184],[-3.32144293e+10 -1.35935315e+11 -5.89274156e+10],-10.311297724434812,-160.1765652758292,416926.46013595775
102480.0,6718543.504018243,509554.1804430225,-870188.5082222499,True,[-3.32193945e+10 -1.35935899e+11 -5.89263502e+10],[6718543.50401824  509554.18044302 -870188.50822225],[-3.32126759e+10 -1.35935390e+11 -5.89272204e+10],-7.275005127881587,-157.96472205980703,416001.9003548101
102540.0,6726641.272041975,798212.3809648798,-512508.3097525719,True,[-3.32176800e+10 -1.35936265e+11 -5.89265087e+10],[6726641.27204197  798212.38096488 -512508.30975257],[-3.32109534e+10 -1.35935467e+11 -5.89270212e+10],-4.224455188460777,-155.78523870501215,415174.02634563553
102600.0,6703917.5960570695,1083213.1742033262,-152473.38264344574,True,[-3.32159655e+10 -1.35936630e+11 -5.89266671e+10],[6703917.59605707 1083213.17420333 -152473.38264345],[-3.32092616e+10 -1.35935547e+11 -5.89268196e+10],-1.1654834743083167,-153.6241613493985,414449.3472138334
102660.0,6650467.109316232,1363249.1621572857,208262.103036983,True,[-3.32142511e+10 -1.35936996e+11 -5.89268256e+10],[6650467.10931623 1363249.16215729  208262.10303698],[-3.32076006e+10 -1.35935633e+11 -5.89266173e+10],1.8962134963509796,-151.4678132805336,413832.4993075581
102720.0,6566526.431667675,1637035.1165115703,568039.7691704804,True,[-3.32125366e+10 -1.35937361e+11 -5.89269840e+10],[6566526.43166768 1637035.11651157  568039.76917048],[-3.32059701e+10 -1.35935724e+11 -5.89264160e+10],4.954970624998871,-149.30258464660324,413326.1969299543
102780.0,6452473.2133835815,1903314.032728377,925204.8266237477,True,[-3.32108221e+10 -1.35937727e+11 -5.89271425e+10],[6452473.21338358 1903314.03272838  925204.82662375],[-3.32043696e+10 -1.35935823e+11 -5.89262173e+10],8.005047755643217,-147.11472215502204,412931.2194572959
102840.0,6308824.481825434,2160863.0558386547,1278113.8685397971,True,[-3.32091076e+10 -1.35938092e+11 -5.89273009e+10],[6308824.48182543 2160863.05583865 1278113.8685398 ],[-3.32027988e+10 -1.35935931e+11 -5.89260228e+10],11.04052077179631,-144.89011770991763,412646.4350331317
102900.0,6136234.298682189,2408499.2445583846,1625142.616341124,True,[-3.32073931e+10 -1.35938458e+11 -5.89274593e+10],[6136234.29868219 2408499.24455838 1625142.61634112],[-3.32012569e+10 -1.35936049e+11 -5.89258342e+10],14.055166655723063,-142.6140954055384,412468.8602220044
102960.0,5935490.740581776,2645085.141558309,1964693.575244954,True,[-3.32056786e+10 -1.35938823e+11 -5.89276178e+10],[5935490.74058178 2645085.14155831 1964693.57524495],[-3.31997431e+10 -1.35936178e+11 -5.89256531e+10],17.042338850044192,-140.27119759214457,412393.75423537905
103020.0,5707512.220732277,2869534.1192925363,2295203.556961702,True,[-3.32039641e+10 -1.35939188e+11 -5.89277762e+10],[5707512.22073228 2869534.11929254 2295203.5569617 ],[-3.31982566e+10 -1.35936319e+11 -5.89254810e+10],19.994829247714332,-137.8449731160138,412414.74561029347
103080.0,5453343.173843691,3080815.4726584298,2615151.028529431,True,[-3.32022496e+10 -1.35939554e+11 -5.89279346e+10],[5453343.17384369 3080815.47265843 2615151.02852943],[-3.31967963e+10 -1.35936473e+11 -5.89253194e+10],22.90471324925196,-135.31777473817706,412523.98854800774
103140.0,5174149.130791447,3277959.231940552,2923063.24799727,True,[-3.32005351e+10 -1.35939919e+11 -5.89280930e+10],[5174149.13079145 3277959.23194055 2923063.24799727],[-3.31953609e+10 -1.35936641e+11 -5.89251699e+10],25.76317472825069,-132.67057879813626,412712.34552427207
103200.0,4871211.213274944,3460060.671871646,3217523.149782029,True,[-3.31988206e+10 -1.35940284e+11 -5.89282514e+10],[4871211.21327494 3460060.67187165 3217523.14978203],[-3.31939494e+10 -1.35936824e+11 -5.89250338e+10],28.560308700713595,-129.88284927642167,412969.59227877046
103260.0,4545920.082016892,3626284.495208943,3497175.9449678794,True,[-3.31971061e+10 -1.35940650e+11 -5.89284097e+10],[4545920.08201689 3626284.49520894 3497175.94496788],[-3.31925601e+10 -1.35937023e+11 -5.89249126e+10],31.28490141353487,-126.93248156941628,413284.6408894502
103320.0,4199769.374834455,3775868.6718718563,3760735.404507953,True,[-3.31953915e+10 -1.35941015e+11 -5.89285681e+10],[4199769.37483445 3775868.67187186 3760735.40450795],[-3.31911918e+10 -1.35937239e+11 -5.89248074e+10],33.92419106653265,-123.79587954974352,413645.7763444133
103380.0,3834348.6731275273,3908127.9173993436,4006989.7961743334,True,[-3.31936770e+10 -1.35941380e+11 -5.89287265e+10],[3834348.67312753 3908127.91739934 4006989.79617433],[-3.31898426e+10 -1.35937472e+11 -5.89247195e+10],36.46361831562462,-120.44824333247371,414040.90184140834
103440.0,3451336.037057424,4022456.797146327,4234807.449053871,True,[-3.31919625e+10 -1.35941745e+11 -5.89288848e+10],[3451336.03705742 4022456.79714633 4234807.44905387],[-3.31885111e+10 -1.35937723e+11 -5.89246500e+10],38.88658513820761,-116.86417343429191,414457.7879708771
103500.0,3052490.150838315,4118332.445257801,4443141.922421305,True,[-3.31902479e+10 -1.35942110e+11 -5.89290432e+10],[3052490.15083832 4118332.4452578  4443141.92242131],[-3.31871954e+10 -1.35937992e+11 -5.89246000e+10],41.174254651881505,-113.0187248315902,414884.32096832094
103560.0,2639642.120250988,4195316.889936277,4631036.758787507,True,[-3.31885334e+10 -1.35942476e+11 -5.89292015e+10],[2639642.12025099 4195316.88993628 4631036.75878751],[-3.31858937e+10 -1.35938280e+11 -5.89245705e+10],43.30544358077266,-108.88906008669616,415308.74534649256
103620.0,2214686.9647587636,4253058.978828632,4797629.803783002,True,[-3.31868188e+10 -1.35942841e+11 -5.89293598e+10],[2214686.96475876 4253058.97882863 4797629.803783  ],[-3.31846041e+10 -1.35938588e+11 -5.89245622e+10],45.25668204324516,-104.45683206113704,415719.896428083
103680.0,1779574.8464619026,4291295.900491865,4942157.078262345,True,[-3.31851043e+10 -1.35943206e+11 -5.89295182e+10],[1779574.8464619  4291295.90049187 4942157.07826234],[-3.31833247e+10 -1.35938915e+11 -5.89245760e+10],47.00253731583448,-99.71133981534713,416107.4185840088
103740.0,1336302.077731168,4309854.299800898,5063956.190523503,True,[-3.31833897e+10 -1.35943571e+11 -5.89296765e+10],[1336302.07773117 4309854.2998009  5063956.1905235 ],[-3.31820534e+10 -1.35939261e+11 -5.89246125e+10],48.51630842879699,-94.65330757159792,416461.9653285576
103800.0,886901.94868066,4308650.986859339,5162469.278840013,True,[-3.31816751e+10 -1.35943936e+11 -5.89298348e+10],[ 886901.94868066 4308650.98685934 5162469.27884001],[-3.31807882e+10 -1.35939628e+11 -5.89246723e+10],49.7711793785847,-89.29881794461647,416775.377820149
103860.0,433435.4149023056,4287693.240444594,5237245.476535682,True,[-3.31799606e+10 -1.35944301e+11 -5.89299931e+10],[ 433435.41490231 4287693.24044459 5237245.47653568],[-3.31795271e+10 -1.35940014e+11 -5.89247558e+10],50.741850453267084,-83.68253586228666,417040.83875300514
103920.0,-22018.315012611194,4247078.708297169,5287942.893652514,True,[-3.31782460e+10 -1.35944666e+11 -5.89301514e+10],[ -22018.31501261 4247078.70829717 5287942.89365251],[-3.31782680e+10 -1.35940419e+11 -5.89248634e+10],51.406540365080524,-77.85905189402169,417252.9990925374
103980.0,-477371.2534329181,4186994.907660778,5314330.110826496,True,[-3.31765314e+10 -1.35945032e+11 -5.89303097e+10],[-477371.25343292 4186994.90766078 5314330.1108265 ],[-3.31770088e+10 -1.35940845e+11 -5.89249953e+10],51.74908803184525,-71.90121686755937,417408.0755957519
104040.0,-930536.1312308386,4107718.330428861,5316287.182366909,True,[-3.31748168e+10 -1.35945397e+11 -5.89304679e+10],[-930536.13123084 4107718.33042886 5316287.18236691],[-3.31757474e+10 -1.35941289e+11 -5.89251517e+10],51.76074633605703,-65.89495280439333,417503.9175623216
104100.0,-1379435.8815611242,4009613.158108242,5293806.146730317,True,[-3.31731023e+10 -1.35945762e+11 -5.89306262e+10],[-1379435.88156112  4009613.15810824  5293806.14673032],[-3.31744817e+10 -1.35941752e+11 -5.89253324e+10],51.44123850609216,-59.93113899915737,417540.0417752075
104160.0,-1822013.0731066412,3893129.592587402,5246991.043677559,True,[-3.31713877e+10 -1.35946127e+11 -5.89307845e+10],[-1822013.07310664  3893129.5925874   5246991.04367756],[-3.31732097e+10 -1.35942233e+11 -5.89255375e+10],50.798793389064855,-54.09630668186206,417517.6351087959
104220.0,-2256239.256266438,3758801.809467514,5176057.438417067,True,[-3.31696731e+10 -1.35946492e+11 -5.89309427e+10],[-2256239.25626644  3758801.80946751  5176057.43841707],[-3.31719293e+10 -1.35942733e+11 -5.89257667e+10],49.84914968536898,-48.46438113645876,417439.5248031819
104280.0,-2680124.185905775,3607245.5415040543,5081331.454052717,True,[-3.31679585e+10 -1.35946857e+11 -5.89311010e+10],[-2680124.18590578  3607245.54150405  5081331.45405272],[-3.31706386e+10 -1.35943249e+11 -5.89260196e+10],48.613797727518175,-43.09126455820442,417310.11692333943
104340.0,-3091724.8842386575,3439155.3005647417,4963248.314713101,True,[-3.31662439e+10 -1.35947222e+11 -5.89312592e+10],[-3091724.88423866  3439155.30056474  4963248.3147131 ],[-3.31693356e+10 -1.35943782e+11 -5.89262959e+10],47.1178838753624,-38.012940947859235,417135.304037823
104400.0,-3489154.50721989,3255301.2474723877,4822350.402904606,True,[-3.31645292e+10 -1.35947586e+11 -5.89314174e+10],[-3489154.50721989  3255301.24747239  4822350.40290461],[-3.31680184e+10 -1.35944331e+11 -5.89265951e+10],45.388191150068586,-33.24665009240997,416922.3436608243
104460.0,-3870590.977568181,3056525.7201868696,4659284.8359362455,True,[-3.31628146e+10 -1.35947951e+11 -5.89315756e+10],[-3870590.97756818  3056525.72018687  4659284.83593625],[-3.31666852e+10 -1.35944895e+11 -5.89269164e+10],43.451478102504495,-28.794024392218496,416679.70949947456
104520.0,-4234285.347214725,2843739.4320278387,4474800.5677689295,True,[-3.31611000e+10 -1.35948316e+11 -5.89317339e+10],[-4234285.34721472  2843739.43202784  4474800.56776893],[-3.31653343e+10 -1.35945473e+11 -5.89272591e+10],41.33329339282841,-24.645006033931704,416416.918030109
104580.0,-4578569.851711865,2617917.3530399418,4269745.024354173,True,[-3.31593854e+10 -1.35948681e+11 -5.89318921e+10],[-4578569.85171186  2617917.35303994  4269745.02435417],[-3.31639640e+10 -1.35946063e+11 -5.89276223e+10],39.05725316328924,-20.781655110597743,416144.3333863779
104640.0,-4901865.618975591,2380094.289163876,4045060.2824717523,True,[-3.31576708e+10 -1.35949046e+11 -5.89320503e+10],[-4901865.61897559  2380094.28916388  4045060.28247175],[-3.31625726e+10 -1.35946666e+11 -5.89280052e+10],36.64469617465564,-17.181354761999312,415872.953971165
104700.0,-5202689.994750224,2131360.175593684,3801778.80426141,True,[-3.31559561e+10 -1.35949411e+11 -5.89322084e+10],[-5202689.99475022  2131360.17559368  3801778.80426141],[-3.31611588e+10 -1.35947280e+11 -5.89284067e+10],34.114609941648375,-13.819245752452952,415614.18459320505
104760.0,-5479663.44749016,1872855.1025301644,3541018.742025191,True,[-3.31542415e+10 -1.35949776e+11 -5.89323666e+10],[-5479663.44749016  1872855.10253016  3541018.74202519],[-3.31597212e+10 -1.35947903e+11 -5.89288256e+10],31.48372998142334,-10.669924862095915,415379.5982687895
104820.0,-5731516.015940867,1605764.0934922462,3263978.8304907694,True,[-3.31525268e+10 -1.35950141e+11 -5.89325248e+10],[-5731516.01594087  1605764.09349225  3263978.83049077],[-3.31582584e+10 -1.35948535e+11 -5.89292608e+10],28.766735910864057,-7.708534366191721,415180.6921071932
104880.0,-5957093.263748506,1331311.6583081493,2971932.8864340563,True,[-3.31508122e+10 -1.35950505e+11 -5.89326830e+10],[-5957093.26374851  1331311.65830815  2971932.88643406],[-3.31567693e+10 -1.35949174e+11 -5.89297110e+10],25.97649125531211,-4.91139191278897,415028.64190450066
104940.0,-6155361.706829078,1050756.1449474345,2666223.9384458633,True,[-3.31490975e+10 -1.35950870e+11 -5.89328411e+10],[-6155361.70682908  1050756.14494743  2666223.93844586],[-3.31552529e+10 -1.35949819e+11 -5.89301749e+10],23.124293264362723,-2.256295915109568,414934.0601936585
105000.0,-6325413.681193232,765383.916264074,2348258.0124729658,True,[-3.31473829e+10 -1.35951235e+11 -5.89329993e+10],[-6325413.68119323   765383.91626407  2348258.01247297],[-3.31537083e+10 -1.35950469e+11 -5.89306510e+10],20.2201133762043,0.2773858941212457,414906.76252873044
105060.0,-6466471.621303635,476503.37960934936,2019497.6016590102,True,[-3.31456682e+10 -1.35951600e+11 -5.89331574e+10],[-6466471.62130363   476503.37960935  2019497.60165901],[-3.31521347e+10 -1.35951123e+11 -5.89311379e+10],17.2728186796688,2.708765543615202,414955.54671113583
105120.0,-6577891.721967449,185438.8989412268,1681454.8517499582,True,[-3.31439536e+10 -1.35951964e+11 -5.89333155e+10],[-6577891.72196745   185438.89894123  1681454.85174996],[-3.31505315e+10 -1.35951779e+11 -5.89316341e+10],14.290370853362974,5.055566543598183,415087.98948961066
105180.0,-6659166.960124945,-106475.37942070911,1335684.4959689968,True,[-3.31422389e+10 -1.35952329e+11 -5.89334737e+10],[-6659166.96012495  -106475.37942071  1335684.495969  ],[-3.31488981e+10 -1.35952435e+11 -5.89321380e+10],11.280002692183912,7.334301877013437,415310.2649818691
105240.0,-6709929.456734898,-397901.7550661249,983776.5755823059,True,[-3.31405242e+10 -1.35952694e+11 -5.89336318e+10],[-6709929.4567349   -397901.75506612   983776.57558231],[-3.31472341e+10 -1.35953092e+11 -5.89326480e+10],8.248374332816862,9.560475364925075,415626.988676649
105300.0,-6729952.1631404925,-687505.2224984507,627348.9844892389,True,[-3.31388095e+10 -1.35953058e+11 -5.89337899e+10],[-6729952.16314049  -687505.22249845   627348.98448924],[-3.31455395e+10 -1.35953746e+11 -5.89331625e+10],5.201712292700919,11.748792834699696,416041.0903851753
105360.0,-6719149.860837283,-973959.7070249277,268039.87785338686,True,[-3.31370949e+10 -1.35953423e+11 -5.89339480e+10],[-6719149.86083728  -973959.70702493   268039.87785339],[-3.31438140e+10 -1.35954397e+11 -5.89336799e+10],2.1459348643362897,13.913375755012549,416553.7189318507
